event,det,row,col,a00,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29
2,526,10,75,13,11,13,15,21,43,59,76,82,108,127,102,81,72,71,76,101,135,159,175,183,164,129,101,80,66,56,54,46,44
2,526,10,76,33,55,51,57,69,124,149,154,136,126,122,94,75,64,54,50,50,48,47,44,41,37,34,31,29,27,26,25,24,20
2,526,10,77,20,31,24,21,19,20,20,17,15,15,15,16,13,13,9,11,14,13,11,10,12,10,12,8,10,10,10,11,10,10
2,526,10,78,9,11,11,12,10,9,8,9,11,8,12,10,10,10,9,11,9,11,9,11,9,10,9,11,9,10,12,10,11,11
2,526,10,113,17,20,18,12,12,8,10,11,11,9,13,11,10,14,10,13,11,10,9,10,11,10,10,11,9,12,10,10,10,9
2,526,10,114,185,248,181,123,98,82,70,64,56,49,45,40,39,34,32,28,28,25,26,24,21,23,19,18,17,17,17,17,18,15
2,526,10,115,136,194,151,111,94,85,80,68,65,58,49,45,42,38,34,31,27,24,25,24,21,21,20,21,17,15,17,15,17,16
2,526,10,116,12,12,12,13,12,13,12,12,11,10,11,10,9,10,12,9,12,11,10,10,11,11,10,10,9,10,9,10,10,10
2,526,11,114,11,8,8,11,10,9,10,12,11,8,10,10,8,9,12,14,17,17,15,13,13,13,15,10,9,14,10,14,10,13
2,526,11,115,11,11,11,11,11,10,11,10,12,10,11,22,31,35,38,54,76,83,72,61,52,41,33,27,24,23,22,20,21,19
2,526,11,116,9,11,12,11,10,11,10,13,14,10,11,12,17,14,19,21,25,29,24,22,19,17,16,13,14,13,12,13,13,11
2,527,9,6,9,8,10,9,8,10,10,10,10,9,10,10,13,10,11,9,9,10,8,11,12,12,10,10,9,10,11,11,12,9
2,527,9,7,11,12,8,11,12,10,14,14,12,15,15,16,22,34,36,37,32,33,34,46,50,43,34,28,22,23,19,19,16,18
2,527,9,8,23,46,45,43,51,62,76,68,67,67,59,61,86,110,122,117,96,74,66,60,55,49,41,37,33,32,28,26,26,25
2,527,9,9,31,59,52,41,35,35,34,29,29,23,23,22,22,23,21,18,18,19,14,14,13,13,14,13,13,13,11,13,11,12
2,527,9,10,11,14,12,8,12,9,11,9,11,11,12,10,6,9,11,10,8,13,11,9,10,11,10,8,10,10,10,11,11,9
2,527,9,15,10,10,9,9,7,10,11,10,11,9,9,9,9,11,10,9,13,12,15,18,18,18,15,12,12,10,13,14,9,11
2,527,9,16,8,11,12,9,12,11,11,8,11,9,12,10,12,14,20,25,44,69,94,98,80,58,43,33,31,26,25,23,22,22
2,527,9,17,12,10,9,11,10,9,8,14,15,17,17,25,43,68,83,83,82,75,62,49,39,36,28,29,23,24,22,21,22,17
2,527,9,17,12,10,9,11,10,9,8,14,15,17,17,25,43,68,83,83,82,75,62,49,39,36,28,29,23,24,22,21,22,17
2,527,9,18,10,11,11,12,15,17,31,96,175,154,107,84,73,65,55,44,39,35,32,30,27,27,28,22,22,21,21,20,19,18
2,527,9,18,10,11,11,12,15,17,31,96,175,154,107,84,73,65,55,44,39,35,32,30,27,27,28,22,22,21,21,20,19,18
2,527,9,19,11,21,46,111,138,119,106,118,126,99,70,54,45,40,36,35,31,30,29,27,24,25,23,21,22,18,19,18,19,15
2,527,9,19,11,21,46,111,138,119,106,118,126,99,70,54,45,40,36,35,31,30,29,27,24,25,23,21,22,18,19,18,19,15
2,527,9,20,115,262,237,217,171,118,88,68,58,53,47,45,40,35,37,33,31,30,28,27,24,23,21,21,20,20,19,18,17,16
2,527,9,21,122,323,257,155,96,71,60,50,43,42,37,34,34,32,29,28,26,26,23,23,19,21,19,20,18,16,17,17,14,14
2,527,9,22,16,20,17,18,12,12,12,12,12,8,14,12,10,13,10,11,11,9,11,12,12,10,10,13,11,12,12,12,9,7
2,527,9,119,11,13,11,12,12,11,11,9,10,9,11,11,9,11,11,12,11,10,10,8,9,10,11,10,9,11,11,9,10,8
2,527,9,120,61,110,83,57,49,41,35,28,24,26,24,24,20,22,20,19,19,17,16,16,15,15,12,12,12,14,13,13,11,11
2,527,9,121,45,78,75,71,77,68,63,53,59,67,73,80,77,76,79,79,81,80,68,60,52,43,38,35,32,29,27,23,24,25
2,527,9,122,11,11,12,10,13,12,13,12,14,17,20,27,28,31,38,44,57,68,60,54,51,42,36,31,26,25,24,21,18,19
2,527,9,123,11,10,11,11,8,10,11,10,11,10,7,9,9,10,8,12,12,14,10,11,13,11,9,12,13,9,12,11,7,11
2,527,10,88,11,11,11,8,8,9,8,11,8,10,9,12,12,11,9,8,10,10,11,10,11,14,13,14,11,12,11,11,9,9
2,527,10,89,9,11,9,11,9,11,10,10,11,10,10,9,8,13,10,8,8,11,9,11,27,50,44,32,24,17,19,14,15,15
2,527,10,89,9,11,9,11,9,11,10,10,11,10,10,9,8,13,10,8,8,11,9,11,27,50,44,32,24,17,19,14,15,15
2,527,10,90,9,10,10,10,11,8,12,8,8,10,8,12,12,10,12,11,9,10,14,26,52,67,62,48,33,25,23,20,20,18
2,527,10,90,9,10,10,10,11,8,12,8,8,10,8,12,12,10,12,11,9,10,14,26,52,67,62,48,33,25,23,20,20,18
2,527,10,91,11,10,11,10,10,10,8,10,9,9,11,13,11,11,13,11,8,22,65,82,68,50,37,31,27,22,20,19,19,19
2,527,10,91,11,10,11,10,10,10,8,10,9,9,11,13,11,11,13,11,8,22,65,82,68,50,37,31,27,22,20,19,19,19
2,527,10,92,12,9,8,9,8,9,9,7,12,11,9,10,11,11,10,8,13,36,76,70,47,30,26,21,21,20,20,17,16,15
2,527,10,93,9,12,12,8,11,9,11,10,11,10,12,12,8,12,10,10,13,37,85,83,60,44,32,26,23,20,21,18,17,17
2,527,10,94,11,9,10,12,12,10,8,10,8,12,9,9,5,9,11,10,13,43,70,70,59,45,31,23,24,20,21,20,17,16
2,527,10,95,10,11,10,8,7,10,10,10,12,10,10,8,11,10,9,10,23,68,80,57,40,31,24,21,20,19,16,16,15,15
2,527,10,96,8,9,9,8,11,10,8,8,12,9,10,8,9,12,11,10,21,80,144,115,78,53,37,34,28,26,24,23,22,22
2,527,10,97,10,10,12,12,10,10,10,9,13,9,12,10,11,9,10,12,10,20,43,74,70,55,42,32,24,22,19,21,20,18
2,527,10,98,10,10,10,10,13,9,11,9,10,10,9,9,12,10,10,9,13,10,17,60,126,110,72,47,35,30,29,25,21,21
2,527,10,99,11,11,10,10,10,6,10,10,9,10,10,11,8,12,9,10,11,12,12,69,235,257,167,101,70,57,51,44,39,35
2,527,10,100,9,10,11,9,11,8,10,9,9,11,12,12,10,10,11,8,9,9,11,12,24,33,26,18,18,13,13,9,13,14
2,534,0,1,10,11,9,12,11,10,10,12,10,10,13,10,12,12,10,9,10,10,11,11,10,8,10,9,10,10,10,11,9,10
2,534,0,2,47,138,146,116,95,99,99,87,97,98,85,90,82,78,83,90,83,77,74,68,61,55,44,36,34,31,30,30,26,27
2,534,0,3,82,218,228,182,153,161,170,184,295,319,259,228,206,217,231,227,202,202,209,202,177,143,114,98,83,75,67,61,60,54
2,534,0,4,43,124,123,97,78,74,80,88,103,101,91,86,80,82,86,112,131,120,105,93,81,71,59,50,44,37,38,32,33,31
2,534,0,5,38,102,101,82,60,52,48,48,42,39,50,68,57,50,51,95,138,107,76,58,52,49,40,36,32,30,27,24,22,19
2,534,0,6,13,17,18,16,15,16,15,16,19,16,14,15,16,15,16,18,25,22,24,28,31,26,20,16,14,16,16,14,14,14
2,534,0,7,20,45,54,52,75,101,76,63,84,80,67,63,51,48,38,39,44,46,52,67,72,57,44,34,30,27,26,25,23,23
2,534,0,8,30,118,134,106,107,117,85,69,72,64,55,49,41,35,34,29,32,28,31,29,27,26,21,21,19,21,21,17,14,16
2,534,0,9,12,21,22,19,16,16,17,12,14,12,14,12,12,12,11,10,10,14,12,11,11,10,10,10,11,10,11,10,13,8
2,535,0,3,9,9,11,9,8,10,10,8,11,8,9,11,10,9,10,11,9,10,10,11,11,10,11,7,10,11,13,11,8,7
2,535,0,4,9,11,10,12,10,8,10,9,10,7,8,9,10,9,9,13,10,11,12,11,11,11,9,12,9,11,12,10,11,11
2,535,0,5,9,12,14,14,17,12,13,13,14,16,21,21,22,17,19,20,22,30,35,38,37,30,27,32,76,108,85,64,50,39
2,535,0,6,12,26,52,78,72,57,50,46,48,63,95,110,87,68,66,72,81,101,112,114,105,85,70,69,131,176,141,109,83,65
2,535,0,7,9,22,35,44,38,31,29,25,26,28,29,30,25,23,24,21,22,22,26,24,23,18,21,18,22,22,21,17,15,18
2,535,1,2,10,10,11,11,12,10,11,12,8,11,10,11,8,11,10,11,11,10,11,9,11,12,11,9,14,12,13,13,8,11
2,535,1,3,25,36,36,34,33,34,36,32,29,30,31,33,47,52,62,68,62,54,56,60,61,57,51,59,62,58,49,41,33,29
2,535,1,4,87,164,160,130,114,109,122,133,118,97,90,113,209,230,190,159,149,150,168,188,187,154,133,135,216,253,199,147,112,91
2,535,1,5,57,147,147,111,82,68,95,128,122,92,74,97,201,207,154,115,103,104,114,122,118,97,80,76,105,118,97,77,61,53
2,535,1,6,73,121,89,60,46,35,33,31,29,27,25,24,29,27,23,21,20,16,19,17,18,15,15,15,14,15,13,12,12,13
2,535,1,7,23,32,23,19,15,15,15,13,12,10,12,14,11,11,10,12,11,13,11,11,13,11,11,11,10,13,12,9,8,11
2,535,1,10,9,7,9,11,10,10,11,11,10,10,9,10,12,16,19,20,19,31,33,29,27,32,30,30,28,26,23,17,15,15
2,535,1,11,15,35,48,46,36,33,34,35,32,29,29,38,47,73,95,96,99,154,160,121,108,109,95,78,73,61,51,46,40,36
2,535,1,12,30,108,181,159,112,80,69,59,49,45,40,40,42,47,47,47,41,46,45,37,33,33,30,26,23,22,23,22,17,17
2,535,1,13,14,18,29,27,20,16,17,13,13,13,13,11,14,10,10,9,12,13,9,13,12,11,8,8,11,9,12,12,11,12
2,536,0,5,9,10,11,9,10,10,9,10,11,11,11,12,9,11,10,11,10,9,11,9,10,12,13,10,9,11,9,11,9,11
2,536,0,6,9,10,9,10,12,9,10,7,10,13,8,10,9,10,11,10,10,10,9,10,10,11,10,8,11,9,10,12,11,10
2,536,0,7,12,11,11,11,10,10,10,9,8,7,12,11,9,10,10,11,11,11,9,10,12,10,12,8,11,11,9,11,10,11
2,536,0,8,8,11,9,8,11,8,9,9,10,11,11,10,11,12,11,12,11,11,13,18,19,15,13,13,12,11,13,10,10,11
2,536,0,9,19,23,20,18,16,27,40,37,33,34,31,43,53,52,48,40,36,38,56,93,93,68,47,36,33,29,27,25,22,19
2,536,0,10,66,120,100,66,53,65,87,76,60,56,51,55,60,52,46,41,36,33,36,39,41,32,28,22,25,21,19,19,18,14
2,536,0,11,20,27,23,18,16,16,16,15,14,14,15,14,12,10,11,13,12,13,11,10,10,10,11,12,8,11,10,11,12,9
2,536,1,6,11,15,13,15,16,18,21,17,19,20,18,20,36,76,80,57,45,43,60,83,78,63,47,37,31,31,27,25,21,21
2,536,1,7,44,110,102,87,100,133,150,141,144,145,132,126,174,318,330,257,198,178,198,240,258,220,161,121,102,87,79,71,66,61
2,536,1,8,52,123,113,86,79,81,80,76,84,84,76,65,63,72,74,71,60,52,48,50,56,50,40,33,29,28,26,26,22,22
2,536,1,9,12,15,15,10,12,13,10,11,10,10,9,8,12,12,9,10,10,9,13,8,9,11,10,8,8,10,10,11,11,7
2,536,1,14,9,9,11,10,9,7,10,11,10,12,9,10,11,10,10,10,10,11,13,16,15,15,13,12,12,10,8,10,13,9
2,536,1,15,9,13,13,18,23,20,20,18,20,16,17,17,17,18,22,23,24,42,76,107,105,87,63,48,39,30,27,26,24,23
2,536,1,16,18,47,57,97,134,112,103,89,68,54,46,43,43,47,45,44,43,56,77,94,86,70,51,40,38,32,31,26,25,25
2,536,1,17,16,27,26,31,43,32,29,23,22,20,16,16,17,15,16,12,14,13,13,17,14,9,13,13,10,10,10,10,12,11
2,536,1,17,16,27,26,31,43,32,29,23,22,20,16,16,17,15,16,12,14,13,13,17,14,9,13,13,10,10,10,10,12,11
2,537,0,13,10,9,11,10,8,10,10,10,11,12,9,12,14,14,13,15,18,20,26,44,49,39,28,25,21,19,16,18,15,15
2,537,0,14,17,46,48,38,33,35,42,45,38,32,38,47,65,84,83,73,78,89,97,139,151,114,83,60,50,45,41,37,35,34
2,537,0,15,53,205,201,147,116,93,93,87,69,53,54,52,54,55,48,41,41,37,38,34,34,33,28,25,23,26,19,19,19,17
2,537,0,16,16,35,38,28,24,20,19,19,17,16,13,11,11,12,13,13,13,11,11,13,13,13,12,13,12,14,11,10,11,11
2,537,1,9,11,9,9,11,10,10,10,9,10,12,8,11,11,10,11,10,11,12,12,13,11,13,12,13,9,13,9,12,11,11
2,537,1,10,12,15,17,16,17,22,21,23,23,26,30,36,36,41,40,38,46,54,59,66,64,57,46,37,33,30,26,26,22,20
2,537,1,11,32,86,88,91,99,102,108,100,88,93,107,107,107,139,132,114,108,113,101,91,82,71,59,52,44,42,38,37,33,31
2,537,1,12,35,78,77,83,103,98,91,72,55,48,47,46,43,46,43,36,32,32,28,27,26,25,23,20,17,18,19,16,15,17
2,537,1,13,14,17,20,19,18,15,16,13,14,14,13,11,14,10,11,11,10,10,9,12,10,11,11,12,13,12,10,9,10,10
2,537,1,18,10,9,12,8,9,9,9,8,11,11,11,11,11,10,11,10,12,9,12,11,11,13,10,10,10,11,10,12,10,10
2,537,1,18,10,9,12,8,9,9,9,8,11,11,11,11,11,10,11,10,12,9,12,11,11,13,10,10,10,11,10,12,10,10
2,537,1,19,11,15,13,17,15,14,17,21,24,20,19,21,24,38,54,50,38,32,31,43,42,32,25,20,23,18,20,18,17,17
2,537,1,19,11,15,13,17,15,14,17,21,24,20,19,21,24,38,54,50,38,32,31,43,42,32,25,20,23,18,20,18,17,17
2,537,1,20,16,38,49,59,51,44,40,58,62,48,38,37,42,44,53,47,37,31,29,26,27,25,20,20,20,19,17,17,17,16
2,537,1,21,14,22,20,21,16,16,14,16,16,12,11,13,12,10,11,12,12,12,10,9,11,11,8,8,11,11,11,10,11,10
2,539,0,25,11,9,11,9,9,11,9,11,10,9,10,10,11,10,18,23,17,16,16,12,14,17,14,13,11,12,12,9,9,13
2,539,0,26,10,9,9,10,10,12,9,9,9,10,11,10,12,46,248,375,269,167,116,92,87,76,67,55,49,47,40,39,38,35
2,539,0,27,11,10,8,10,11,11,10,10,11,11,10,9,15,35,136,202,142,88,59,48,40,37,33,30,29,29,26,24,22,23
2,539,0,28,10,8,10,9,11,11,10,11,12,11,10,8,10,11,13,9,12,9,11,11,9,11,11,11,10,11,11,10,12,10
2,539,1,18,7,10,10,8,10,9,9,11,12,10,11,9,12,8,10,10,9,10,13,15,13,12,12,12,11,11,11,9,13,11
2,539,1,18,7,10,10,8,10,9,9,11,12,10,11,9,12,8,10,10,9,10,13,15,13,12,12,12,11,11,11,9,13,11
2,539,1,19,9,12,9,9,11,10,11,10,9,10,9,11,21,26,28,26,25,33,48,65,59,45,36,25,23,23,20,20,19,16
2,539,1,19,9,12,9,9,11,10,11,10,9,10,9,11,21,26,28,26,25,33,48,65,59,45,36,25,23,23,20,20,19,16
2,539,1,20,10,10,10,11,9,11,11,8,12,7,10,14,27,31,27,24,20,24,24,25,26,19,18,17,15,15,13,14,12,13
2,539,1,21,10,9,9,6,8,11,12,8,10,10,12,10,11,11,12,10,9,8,11,10,11,9,8,10,12,10,9,8,10,10
2,539,1,24,9,7,10,9,9,11,11,10,10,10,10,9,10,10,10,11,11,12,8,12,12,8,10,12,12,10,10,10,9,10
2,539,1,25,9,10,11,10,10,10,9,10,9,9,9,11,10,10,11,12,12,13,12,14,18,26,21,19,17,16,12,11,10,11
2,539,1,26,8,12,15,13,12,22,21,27,34,32,40,45,44,41,42,46,45,45,48,54,60,63,51,42,31,27,25,23,21,20
2,539,1,27,21,85,103,91,92,115,124,125,129,121,113,118,108,101,96,86,81,89,193,323,297,205,141,102,86,78,67,60,55,51
2,539,1,28,55,209,235,209,196,221,214,178,140,115,114,115,109,118,128,117,108,109,151,209,192,140,100,79,67,59,56,49,46,45
2,539,1,29,43,129,130,98,70,69,61,50,41,35,35,30,28,28,28,27,24,21,22,21,20,18,17,17,16,13,15,14,14,15
2,539,1,30,11,13,13,14,12,8,9,9,10,10,9,10,11,9,9,11,9,10,7,9,10,11,11,9,10,9,8,8,9,11
2,539,2,18,9,11,10,10,8,8,9,14,21,38,67,59,40,27,23,19,21,16,17,15,15,14,13,15,16,13,13,14,13,12
2,539,2,18,9,11,10,10,8,8,9,14,21,38,67,59,40,27,23,19,21,16,17,15,15,14,13,15,16,13,13,14,13,12
2,539,2,19,18,43,47,39,31,29,51,121,216,348,592,491,302,196,146,119,104,93,83,73,71,62,61,57,52,48,45,44,39,36
2,539,2,19,18,43,47,39,31,29,51,121,216,348,592,491,302,196,146,119,104,93,83,73,71,62,61,57,52,48,45,44,39,36
2,539,2,20,178,562,524,336,212,163,175,191,210,194,199,163,124,100,87,77,73,65,58,55,51,46,44,40,37,34,34,33,29,30
2,539,2,21,52,146,128,80,51,40,33,32,30,26,23,22,22,20,17,19,18,20,18,15,14,16,13,13,12,12,13,14,14,14
2,539,8,139,9,11,9,10,9,10,8,10,10,11,12,12,12,9,9,10,9,9,8,12,11,10,8,10,9,9,10,11,11,10
2,539,8,140,12,21,23,17,15,13,14,12,9,12,6,12,12,11,11,13,13,9,9,9,9,9,9,8,12,12,12,11,11,11
2,539,8,141,11,14,14,11,10,11,10,10,9,11,11,8,9,13,11,12,12,9,10,10,9,10,10,9,10,11,11,11,10,10
2,539,9,136,12,11,8,12,10,10,10,10,11,10,11,8,11,11,12,12,11,11,10,11,11,9,11,8,11,11,9,10,9,9
2,539,9,137,10,10,9,9,11,9,9,8,11,9,9,12,11,12,13,17,22,22,24,33,40,43,33,26,21,15,14,17,15,14
2,539,9,138,11,11,14,15,13,15,15,17,17,23,42,83,83,62,59,87,95,85,77,70,67,54,43,36,33,30,27,27,23,24
2,539,9,139,11,46,137,141,110,95,91,82,77,81,91,111,96,70,55,54,48,42,38,34,31,30,27,25,25,23,22,21,20,17
2,539,9,140,19,41,88,83,59,47,37,31,30,25,24,20,20,19,17,18,16,16,14,15,14,14,13,15,14,14,14,14,12,11
2,539,9,141,8,11,9,12,11,10,11,9,12,9,9,9,9,9,9,10,12,10,11,10,10,11,9,10,11,8,9,12,10,8
2,539,11,83,13,13,15,15,14,13,14,12,12,11,11,9,10,10,10,8,11,9,9,10,11,10,11,10,9,12,10,10,10,12
2,539,11,84,20,46,68,101,107,79,60,48,45,42,39,43,46,44,36,30,27,27,25,22,25,23,19,18,18,17,17,18,17,15
2,539,11,85,11,16,23,35,43,35,29,25,27,27,30,43,52,57,49,38,36,42,40,47,67,66,51,36,31,28,25,24,21,19
2,539,11,86,10,10,12,9,9,11,12,11,8,11,11,12,10,11,11,10,10,12,14,14,25,24,18,17,13,13,13,11,11,12
2,539,12,120,13,8,8,9,10,14,10,7,12,9,12,11,12,10,10,10,8,11,9,9,11,10,8,12,10,12,9,11,10,10
2,539,12,121,24,57,48,32,24,21,18,17,17,17,13,16,12,14,13,14,13,13,13,12,13,14,12,12,12,13,10,12,12,15
2,539,12,122,54,130,110,75,55,38,32,29,26,24,25,21,20,21,19,17,16,19,18,14,14,16,16,14,13,13,13,13,12,12
2,539,12,123,24,59,56,46,35,27,21,21,17,19,17,14,16,15,17,14,15,15,13,13,13,12,13,12,13,11,11,13,12,11
2,539,12,124,10,12,12,13,10,10,10,12,9,9,9,8,10,11,11,8,10,12,11,11,12,10,9,7,9,11,7,10,11,9
2,539,13,109,9,11,9,10,11,11,12,8,10,10,11,13,8,11,11,10,11,9,11,9,8,12,9,9,9,9,10,12,10,9
2,539,13,109,9,11,9,10,11,11,12,8,10,10,11,13,8,11,11,10,11,9,11,9,8,12,9,9,9,9,10,12,10,9
2,539,13,110,10,10,10,10,23,35,39,29,18,18,16,14,15,13,13,13,13,12,10,12,9,12,11,12,12,12,11,12,10,12
2,539,13,111,11,13,10,9,17,43,83,86,64,44,34,26,21,22,20,18,18,16,17,16,16,17,17,15,12,13,14,12,11,13
2,539,13,112,11,9,11,11,9,14,33,69,80,64,45,36,27,22,21,20,20,17,15,18,14,15,13,16,13,15,15,13,13,12
2,539,13,113,11,9,10,10,8,11,23,122,213,187,137,105,76,58,47,43,37,34,35,30,28,27,24,24,27,23,23,21,19,17
2,539,13,114,10,12,10,11,11,12,9,30,100,126,87,60,44,33,30,25,26,23,20,21,18,20,16,17,17,18,16,15,13,14
2,539,13,115,9,9,8,11,10,11,9,22,70,103,77,48,35,29,24,23,21,21,20,19,19,17,15,16,13,14,11,13,12,15
2,539,13,116,11,9,9,9,9,9,15,43,103,107,72,50,37,33,25,26,22,24,21,18,20,15,16,17,16,15,15,15,14,15
2,539,13,117,10,10,10,8,9,10,29,105,166,127,84,57,45,36,31,29,26,27,25,22,22,19,19,21,17,19,15,17,17,17
2,539,13,118,10,10,9,11,13,27,62,92,86,59,43,32,28,26,23,21,23,19,18,18,17,18,17,15,17,18,15,15,13,13
2,539,13,119,9,10,11,23,45,67,67,54,42,31,27,22,21,20,18,17,15,16,17,15,13,15,13,14,12,14,11,13,11,12
2,539,13,120,14,30,53,82,94,71,56,43,33,29,26,26,22,21,19,18,20,18,14,13,17,17,12,14,15,15,14,12,12,14
2,539,13,121,38,93,103,77,56,41,33,26,24,24,19,18,20,17,18,18,16,15,18,14,17,13,12,14,13,15,13,13,11,13
2,539,13,122,13,15,15,11,13,13,11,10,11,11,12,9,12,12,9,10,8,11,10,10,11,13,11,9,12,11,12,9,10,11
2,539,14,106,9,11,13,11,12,11,9,11,12,9,10,10,12,8,10,13,13,10,10,12,12,11,7,10,9,10,9,11,11,11
2,539,14,107,32,64,55,43,39,31,26,20,19,19,16,14,14,15,13,13,12,14,12,14,12,15,11,13,8,14,11,11,9,11
2,539,14,107,32,64,55,43,39,31,26,20,19,19,16,14,14,15,13,13,12,14,12,14,12,15,11,13,8,14,11,11,9,11
2,539,14,108,45,122,125,93,68,51,39,31,28,26,24,21,21,20,20,16,18,15,16,16,15,14,17,16,15,12,14,13,12,13
2,539,14,108,45,122,125,93,68,51,39,31,28,26,24,21,21,20,20,16,18,15,16,16,15,14,17,16,15,12,14,13,12,13
2,539,14,109,14,30,65,89,80,54,40,32,26,23,22,21,19,20,18,17,17,15,17,14,14,15,13,15,13,11,13,12,13,13
2,539,14,109,14,30,65,89,80,54,40,32,26,23,22,21,19,20,18,17,17,15,17,14,14,15,13,15,13,11,13,12,13,13
2,539,14,110,10,10,11,26,34,28,21,19,18,17,15,14,11,12,14,12,14,12,12,10,12,12,11,11,11,10,10,13,12,14
2,539,14,111,10,10,9,11,8,9,11,7,9,9,14,9,11,9,11,11,9,11,12,10,9,12,11,9,12,11,10,9,10,11
3,0,0,74,9,11,8,13,10,8,11,9,11,10,10,12,10,9,11,8,10,9,12,10,10,13,13,11,13,10,13,10,12,13
3,0,0,75,8,11,10,11,8,12,12,10,9,10,12,10,10,11,9,11,7,13,17,35,58,60,47,31,28,23,18,16,18,16
3,0,0,76,11,10,11,10,10,6,11,10,11,9,10,10,11,11,11,12,10,21,47,93,110,83,60,45,33,30,26,23,23,20
3,0,0,77,9,10,11,11,11,12,8,9,12,11,8,11,7,14,32,53,54,53,59,51,42,32,27,21,22,19,17,18,18,14
3,0,0,78,12,8,10,9,10,12,11,7,11,11,13,10,20,59,193,263,196,130,89,66,55,47,44,40,34,33,33,31,30,25
3,0,0,79,8,12,11,10,10,10,9,9,8,13,25,50,67,101,129,122,86,61,46,38,32,31,27,25,24,23,23,22,22,21
3,0,0,80,13,10,10,6,9,10,11,10,16,32,64,109,92,66,46,35,30,27,24,23,22,22,20,19,18,15,14,18,16,14
3,0,0,81,12,10,9,11,11,9,11,13,31,59,57,48,36,25,23,19,21,17,15,18,14,14,13,13,14,13,14,14,13,12
3,0,0,82,10,10,10,10,11,9,10,8,14,17,14,14,14,10,9,12,10,10,12,13,11,11,13,11,10,12,9,11,11,12
3,0,1,25,9,11,11,10,10,12,8,11,10,12,13,9,12,10,13,8,11,10,13,12,13,14,14,13,11,12,10,12,12,10
3,0,1,26,11,11,14,13,12,12,14,13,14,21,21,20,18,24,20,18,22,28,34,40,44,47,40,36,31,25,22,20,18,18
3,0,1,27,36,76,71,53,46,44,41,34,41,66,61,51,47,47,40,32,31,31,32,34,33,31,26,27,23,20,20,18,16,18
3,0,1,28,44,89,73,55,40,35,33,29,26,30,23,23,22,21,20,21,16,15,16,14,12,13,13,12,14,13,11,11,12,11
3,0,1,29,9,15,13,14,10,10,13,9,11,10,11,9,12,11,10,10,10,11,10,11,11,10,12,8,10,10,10,11,11,10
3,0,1,37,10,8,10,9,9,11,10,13,9,11,9,8,9,7,13,14,14,15,19,20,21,22,18,15,15,13,12,13,13,12
3,0,1,37,10,8,10,9,9,11,10,13,9,11,9,8,9,7,13,14,14,15,19,20,21,22,18,15,15,13,12,13,13,12
3,0,1,38,11,13,11,15,22,33,28,27,23,30,31,32,31,36,47,49,46,48,56,64,59,49,38,32,26,26,21,21,19,19
3,0,1,39,26,56,59,63,135,191,158,113,94,88,79,67,59,52,57,50,44,41,38,37,32,31,27,25,24,24,22,21,21,19
3,0,1,40,32,68,65,56,65,73,59,42,35,32,29,25,22,22,20,17,19,17,18,17,15,15,16,14,13,14,16,13,14,13
3,0,1,41,11,12,14,12,10,11,12,11,11,11,11,9,9,12,11,8,8,9,11,10,10,10,8,11,8,9,10,10,10,11
3,3,0,31,15,32,31,23,19,15,13,12,12,13,12,10,10,10,11,12,11,12,12,11,11,10,11,9,10,12,10,10,12,9
3,3,0,32,55,187,189,119,74,55,43,39,34,31,29,25,24,25,22,21,23,19,19,20,17,16,18,15,15,16,16,14,13,14
3,3,0,33,16,34,37,27,19,15,17,16,13,13,13,14,12,14,10,13,11,11,14,11,12,12,13,11,12,9,9,8,11,10
3,3,1,31,9,10,11,18,32,35,31,47,64,58,38,29,31,31,31,27,28,28,32,32,34,33,24,22,22,18,16,16,15,15
3,3,1,32,10,10,12,28,61,61,50,92,135,108,74,58,58,63,62,53,51,51,54,63,74,69,52,42,37,30,28,29,26,22
3,3,1,33,8,12,9,13,12,13,13,14,17,14,11,11,13,13,11,9,11,12,11,13,13,12,10,10,9,11,8,12,11,10
3,3,1,40,12,11,12,10,11,11,15,9,9,10,8,10,11,10,8,10,8,10,10,8,12,11,11,10,12,11,10,12,9,9
3,3,1,41,19,46,53,44,38,41,39,34,29,33,36,35,32,28,33,41,39,34,30,29,29,24,22,20,19,17,18,16,14,15
3,3,1,42,18,47,49,43,43,49,50,47,45,54,65,66,59,52,73,115,116,95,80,75,81,77,59,46,40,36,35,29,28,27
3,3,1,43,11,13,13,10,12,13,11,10,12,12,11,13,10,12,17,18,18,17,16,15,17,17,13,12,13,12,13,12,13,12
3,4,1,29,12,10,8,12,11,7,9,10,8,11,10,8,10,8,10,10,9,11,10,11,8,10,9,10,10,10,12,11,11,9
3,4,1,30,21,41,48,46,41,45,51,44,40,44,40,37,36,53,59,45,36,35,32,30,29,30,25,23,20,18,18,18,17,17
3,4,1,31,19,41,50,46,43,49,55,50,47,51,49,45,45,73,78,58,48,43,44,39,38,39,36,32,28,22,23,21,17,18
3,4,1,32,9,13,13,8,11,11,10,10,10,10,10,12,10,10,12,12,11,13,13,11,13,12,11,11,9,11,11,10,10,12
3,4,2,36,23,72,80,58,39,30,28,23,22,20,15,20,17,18,15,16,13,16,14,14,13,13,13,11,13,12,12,11,11,13
3,4,2,36,23,72,80,58,39,30,28,23,22,20,15,20,17,18,15,16,13,16,14,14,13,13,13,11,13,12,12,11,11,13
